"weekday","month","date","year","text"
"Fri","Oct",9,2015,"@miamiowangeles You can also track you luggage via this link: http://t.co/1Y3R2vs9bg. If rebooking is needed, I'll be happy to assist. *NG"
"Fri","Oct",9,2015,"@cezgambo The second piece is $40. *NG"
"Fri","Oct",9,2015,"@DreammSin ...We expect our team to provide exemplary service at all times. I apologize this was not your experience tonight. *NG 2/2"
"Fri","Oct",9,2015,"@DreammSin Hi there! We sincerely appreciate you providing your feedback. I will definitely forward this information over for review.... 1/2"
"Fri","Oct",9,2015,"@miamiowangeles This is the most recent information that we have. Pls see an agent at the airport for assistance with your luggage.  *NG"
"Fri","Oct",9,2015,"@vcmonkey Have a great evening. We appreciate your loyalty. *DD"
"Fri","Oct",9,2015,"@cezgambo ...50lbs or 115 linear inches. *NG 2/2"
"Fri","Oct",9,2015,"@cezgambo Golf clubs are the same price as regular checked luggage. If this is your only bag it'll cost $25 and is not to exceed... 1/2"
"Fri","Oct",9,2015,"@nique_gray This link should be helpful http://t.co/RdugUpaJGI. *DD"
"Fri","Oct",9,2015,"@vcmonkey Yes, you can. *DD"
"Fri","Oct",9,2015,"@miamiowangeles This flight was diverted to Omaha due to no operating runway lights in DSM. The ETA into DSM is 1212a. *NG"
"Fri","Oct",9,2015,"@ChevyCletus Hi. My apologies. For your privacy, pls follow &amp; Direct Message your Delta confirmation # for review. *JH"
"Fri","Oct",9,2015,"@asbergman SDC is sold out. If you are changing, it will be a flight change and the fee will apply. Sorry to disappoint. *DD"
"Fri","Oct",9,2015,"@DameKimK Hmm, strange. Pls see the flight attendant for assistance as this plane may have the screen under/along side the seat. *NG"
"Fri","Oct",9,2015,"@D_Acres If you would like to speak with someone by phone. You may call our Reservations Team at 800 221 1212 for assistance. *DD"
"Fri","Oct",9,2015,"@Longsx3 I understand. Again my apologies for the inconvenience.  *NG"
"Fri","Oct",9,2015,"@kibbeeceo Hi SJ. Pls DM your confirmation # and I'll be happy to assist.  *NG"
"Fri","Oct",9,2015,"@merlin_aka_sly ...tweet back today between 8a-8p ET for further assistance. *NG 2/2"
"Fri","Oct",9,2015,"@merlin_aka_sly My apologies for the delay in receiving your miles. Currently the desk which handles these request is closed. Pls... 1/2"
"Fri","Oct",9,2015,"@Haartz Hello. I'm not quite sure but I'll be sure to pass this question/suggestion on to our App Team.  *NG"
"Fri","Oct",9,2015,"@CWunder Your flight is operated by Air Europa. You will check in at the Airport with UX. *DD"
"Fri","Oct",9,2015,"@CWunder Sorry to hear. Please follow and DM your confirmation. *DD"
"Fri","Oct",9,2015,"@mattmogle There's no way to know what seat you would have, on which flight, if you miss your original connection Mr. Mogle.  *NG"
"Fri","Oct",9,2015,"@mattmogle Oh no! Well I can understand your concern. You should be able to make that connection.  *NG"
"Fri","Oct",9,2015,"@MikeGrella Hi Mike. I'm sure there's a way. Pls contact our Online Support Team at 888 750 3284 and they'll be happy to assist.  *NG"
"Fri","Oct",9,2015,"@mattmogle ...your 2nd, then you'll be rebooked on the next available flight. *NG 2/2"
"Fri","Oct",9,2015,"@mattmogle Hi Matt, this should be a enough time as we're still selling these flights together. If your 1st flight causes you to miss... 1/2"
"Fri","Oct",9,2015,"@WhittakerLeigh Year starts over on Jan. 1. *NG"
"Fri","Oct",9,2015,"@t3soon Yes you can. *NG"
"Fri","Oct",9,2015,"@bryanhenry Please follow and DM your ticket number and SkyMiles number. *DD"
"Fri","Oct",9,2015,"@manueljdo Sorry to hear! Are you getting an error message? *DD"
"Fri","Oct",9,2015,"@JeffreyRKuhns Great to hear! I will notify our Leadership Team. Thank you for choosing us. *DD"
"Fri","Oct",9,2015,"@antsinurpants13 Direct message for privacy. *DD"
"Fri","Oct",9,2015,"@antsinurpants13 Please follow and DM your confirmation. *DD"
"Fri","Oct",9,2015,"@dsmoov12 Sorry for this delay. We are working hard to have you pulled into a gate soon! *NG"
"Fri","Oct",9,2015,"@AlanCordleSS Hi Alan. Trust me, that's definitely not it. Pls follow/DM your confirmation #'s and I'll be happy to take.  *NG"
"Fri","Oct",9,2015,"@greglyda Thanks for sharing. We will be sure to address this issue.  *NG"
"Fri","Oct",9,2015,"@nms8400 Here is the fax number 404 773 1945. Pls make sure to write your SkyMiles number somewhere on there. *VI"
"Fri","Oct",9,2015,"@rishsvision I understand your frustration. Pls remain in the gate area until further notice regarding the flight. *LS"
"Fri","Oct",9,2015,"@nms8400 Hi, Natalie. Congrats on the wedding! :) You will need to fax us a copy of the marriage certificate with the name change.  *VI"
"Fri","Oct",9,2015,"@Shaya_NYC Hi Shaya, that's not good. Have you spoken to the Baggage Service agent? *AD"
"Fri","Oct",9,2015,"@BillSiegmund If it was turned in to airport personnel, the Lost &amp; Found Dept. will contact you. *LS"
"Fri","Oct",9,2015,"@BillSiegmund  Bill, you mentioned you left your folder in the seat pocket. We're not responsible if someone  took it.  *LS"
"Fri","Oct",9,2015,"@JeffWigs  Wow! Jeff that's a beautiful shot thanks for sharing.  We really appreciate your loyalty! *CK"
"Fri","Oct",9,2015,"@MAMcConnell And we're excited about it as well. Enjoy your flight! *AD"
"Fri","Oct",9,2015,"@zemberoni Hi Ron, So happy you approve! Enjoy your time there :) *VI"
"Fri","Oct",9,2015,"@byimani And that's a good look to have. Sit back, relax and enjoy your flight! *AD"
"Fri","Oct",9,2015,"@LSUTIGERSATL1 Oh yeah Heath, sit back, relax and enjoy yourself. *AD"
"Fri","Oct",9,2015,"@rishsvision  Our apologies. That's not good to hear. I'm sure they'll have you on your way soon. *LS"
"Fri","Oct",9,2015,"@derekakessler  If you haven't already done so,  please reach out to a flight attendant if you haven't done so to advise of the... 1/2"
"Fri","Oct",9,2015,"@derekakessler ...situation *KC 2/2"
"Fri","Oct",9,2015,"@derekakessler I do understand. Again we do apologize for your disappointment. *KC"
"Fri","Oct",9,2015,"@BillSiegmund I understand. Again, they want contact you until it's located. *LS"
"Fri","Oct",9,2015,"@AllieRands ...*AN 4/4"
"Fri","Oct",9,2015,"@AllieRands ...that you please continue to check with the agents there at the airport for the most updated status on your flight. ... 3/4"
"Fri","Oct",9,2015,"@AllieRands ...regarding the crew.  I know delays are never easy to deal with and I wish I had more information to provide.  I ask... 2/4"
"Fri","Oct",9,2015,"@AllieRands  Thanks for your patience. I reached out to our local Operations Team and unfortunately, we do not have an update... 1/4"
"Sat","Oct",10,2015,"@gsaldanha You may wish to speak with our Airport agents in regards to hotel accommodations. *DD"
"Sat","Oct",10,2015,"@1005Math ...apologies for the delays &amp; cancellation. *JH 2/2"
"Sat","Oct",10,2015,"@1005Math Hi Matt. For your privacy, pls follow &amp; Direct Message your Delta confirmation # for a review of your itinerary. My... 1/2"
"Sat","Oct",10,2015,"@_taylorcarlin ...the Northeast. For your privacy, pls follow/DM your Delta confirmation # for a review of your options. *JH 2/2"
"Sat","Oct",10,2015,"@_taylorcarlin Hi. My apologies for the delay. We are experiencing higher than normal twitter volume due to the weather conditions in... 1/2"
"Sat","Oct",10,2015,"@Mrs_Hartmann ...Experience rep at 1-800-323-2323 for assistance. A team member will do their best to work with you. *JH 2/2"
"Sat","Oct",10,2015,"@Mrs_Hartmann Hi Stefanie. For log in help, pls visit our website here: http://t.co/EPhpxGRweX or cal our expert SkyMiles Customer... 1/2"
"Sat","Oct",10,2015,"@Sammysam04A Sorry for the delay! Please follow and DM your confirmation #. *DD"
"Sat","Oct",10,2015,"@ScottyBonner ...Direct Message your Delta confirmation #. My apologies for the delay. *JH 2/2"
"Sat","Oct",10,2015,"@jeanpauljh Are you in need of assistance? Please follow/DM your confirmation. *DD"
"Sat","Oct",10,2015,"@Jeff_Matus Hello Jeff, please allow 24 hours for the miles purchased to be posted to a SkyMiles account. *RS"
"Sat","Oct",10,2015,"@MaryCateDuffy ...Message your Delta confirmation #. *JH 2/2"
"Sat","Oct",10,2015,"@MaryCateDuffy Hi. I'm sorry to her the flt was cancelled. If you need assistance rebooking, for your privacy, pls follow &amp; Direct... 1/2"
"Sat","Oct",10,2015,"@philromano I am unable to access the confirmation you provided. Please provide your ticket number. *DD"
"Sat","Oct",10,2015,"@billthay You may wish to request to speak with a ""red coat"" or supervisor. *DD"
"Sat","Oct",10,2015,"@natalielewis77 Hi Natalie. Are you trying to upgrade it to a Comfort seat or to first/business class? *MD"
"Sat","Oct",10,2015,"@jaclyn_fu Sorry for the extra wait time, Jaclyn. I'm glad to know you've been taken care of. :) *MD"
"Sat","Oct",10,2015,"@Geotopher ...number. I will report it right away. *MD 2/2"
"Sat","Oct",10,2015,"@ScottyBonner Hi Scott. Our airport teams are working to get you safely home asap. If you need assistance rebooking, pls follow &amp;... 1/2"
"Sat","Oct",10,2015,"@Geotopher I'm sorry to hear it, Kristopher. Please follow, DM details of your issue along with flight number and your confirmation... 1/2"
"Sat","Oct",10,2015,"@XxBLTxX So sorry to hear you're having this issue. Pls contact our Online Support Team at 888 750 3284. They'll be happy to assist. *NG"
"Sat","Oct",10,2015,"@ama_nkansa Sorry to hear this! You may wish to speak with our Baggage Team at 80 325 8224 to set up delivery information. *DD"
"Sat","Oct",10,2015,"@mattmogle Hi Matt. I show you were confirmed on that flight and you were awaiting a seat assignment.  *NG"
"Sat","Oct",10,2015,"@acristo102 Direct message for privacy. *DD"
"Sat","Oct",10,2015,"@ccoryna Hi Chrysta. Yes, you can chose to retrieve your luggage in HAN. Pls inform the Baggage Agent upon check-in in LAX. *NG"
"Sat","Oct",10,2015,"@SandraSperino Please follow and DM your confirmation and I will send a message to the Airport. *DD"
"Sat","Oct",10,2015,"@katieshawz ...items to you asap. *RS 3/3"
"Sat","Oct",10,2015,"@katieshawz ...assistance at (800) 325 8224 between 7am &amp; midnight (ET) A team member will do their best to locate &amp; return the... 2/3"
"Sat","Oct",10,2015,"@katieshawz  Hello Katie, I'm very sorry to hear about this experience. Our  Central Baggage Service team can be reached for... 1/3"
"Sat","Oct",10,2015,"@acristo102 Please follow and DM his confirmation. Is he immobile or does he need the chair for distance? *DD"
"Sat","Oct",10,2015,"@DavidDeMetz87 Got it! I'll get this reported to our Tech team. Thx for the feedback. *KM"
"Sat","Oct",10,2015,"@abouezzeddine Oh no! These weather related delays in the NE are really inconveniencing hundreds and for that, I apologize.  *NG"
"Sat","Oct",10,2015,"@AlexandraLynn91 We'll need his 6 character confirm # 6 to research further. *KM"
"Sat","Oct",10,2015,"@SandraSperino  Is there a Delta gate agent at the gate area? *DD"
"Sat","Oct",10,2015,"@vvuksan Sorry to hear Vladimir. We hope to have you on your way soon. Pls let me know if assistance is needed via Twitter. *NG"
"Sat","Oct",10,2015,"@2naboat Glad to hear the flight crew was able to assist! Have a great night:) *RS"
"Sat","Oct",10,2015,"@BrookeRadio You deserve it Brooke! Thanks for letting us be your ride. Happy Travels! :-) *NG"
"Sat","Oct",10,2015,"@olivialieberman You're welcome! *RS"
"Sat","Oct",10,2015,"@DavidDeMetz87 David, sorry the web's giving you trouble! Can you tell me what type of device you're using? *KM"
"Sat","Oct",10,2015,"@AlexandraLynn91 Understood, you can tweet on his behalf if that works. Just need to be sure we're able to get the details from him. *KM"
"Sat","Oct",10,2015,"@nicholls_lee_a That's awesome to hear, Lee! We love being your ride. Thank you! *MR"
"Sat","Oct",10,2015,"@Lulu_Jones Please follow/DM your baggage claim file # and I’ll be happy to check on its status. *AB"
"Sat","Oct",10,2015,"@alejules I'll be happy to review this further. Please follow/DM your conf #. *AB"
"Sat","Oct",10,2015,"@ccoryna On behalf of *NG, you're very welcome. :-) *AB"
"Sat","Oct",10,2015,"@bethanywilcoxon I completely understand. Again my apologies. *NG"
"Sat","Oct",10,2015,"@ccoryna Sorry for the delay in my response. You will not have to pay to recheck your luggage in HAN. *NG"
"Sat","Oct",10,2015,"@Lulu_Jones Have you filed a claim with the Baggage Service office at the airport? *AB"
"Sat","Oct",10,2015,"@Lulu_Jones We strive to provide the best flying experience to our customers. Please accept our deepest apologies. (cont)  *AB"
"Sat","Oct",10,2015,"@schmimTweets Hi Imran! Please file a claim for the bonus miles http://t.co/smJZ6lgNwl *MR"
"Sat","Oct",10,2015,"@MikeKing711 ...Personally, I think you will still have enough time to make it. *NG 2/2"
"Sat","Oct",10,2015,"@MikeKing711 Sorry to hear of this delay. Currently you're scheduled to arrive at 1010a into gate D16 and leave from gate C55.... 1/2"
"Sat","Oct",10,2015,"@rlujanloveless and I will pass your complaint to leadership. *AB"
"Sat","Oct",10,2015,"@rlujanloveless Oh, no. Please follow/DM the airport location and any other pertinent details (cont) *AB"
"Sat","Oct",10,2015,"@Maudsquad5 Please follow me for a DM.  *MR"
"Sat","Oct",10,2015,"@Maudsquad5 Thanks. A crew delay is the reason for the flight delay. I'm so sorry for the trouble.  *MR"
"Sat","Oct",10,2015,"@Lulu_Jones Not good to hear, Lucy.  Please let me know if I can be of any assistance. Thanks. *AB"
"Sat","Oct",10,2015,"@rlujanloveless I can certainly understand your frustration. Again, I apologize for your experience. *AB"
"Sat","Oct",10,2015,"@Choggs22 Thank you for choosing Delta for your travel Chris! Have a great flight! *RS"
"Sat","Oct",10,2015,"@MikeKing711 Fingers crossed for you. The next flight departs ATL at 201p. *NG"
"Sat","Oct",10,2015,"@rlujanloveless Not good! We should be professional and courteous at all times. My apology for the agents behavior. *DD"
"Sat","Oct",10,2015,"@olivia_matz ...Direct Message your Delta confirmation #. *JH 2/2"
"Sat","Oct",10,2015,"@olivia_matz Hi Olivia. That is not good to hear. I can review your itinerary for options or issues. For your privacy, pls follow &amp;... 1/2"
"Sat","Oct",10,2015,"@lggolden1 I am so sorry to hear that. We hate good byes:-( Please let me know if there is something I can assist with via Twitter.  *PL"
"Sat","Oct",10,2015,"@Denzil_Baynes Hi Denzil! Please DM your ticket number. I will take a look. I'm sorry for the frustrations.  *MR"
"Sat","Oct",10,2015,"@TaylorBiehl Sit back,relax and enjoy:-) *PL"
"Sat","Oct",10,2015,"@XxBLTxX Brandon, I am so sorry for th experience. Let me know if I can be of any assistance via Twitter.  *PL"
"Sat","Oct",10,2015,"@al_cuadra Please visit the baggage service office and file a claim. *PL"
"Sat","Oct",10,2015,"@torstenfgross So sorry to hear about your travel expericne. Let me know if I can be of any assistance via Twitter. *PL"
"Sat","Oct",10,2015,"@nada0815 Hi! I'm confident that the video streaming has subtitles.  Let me confirm that.  *MR"
"Sat","Oct",10,2015,"@RyanSweet15 That's so good to hear. We hope that means we'll get to see you again soon:-) *PL"
"Sat","Oct",10,2015,"@MarcEvanJackson OK. I will report the issue. Happy Travels! *JH"
"Sat","Oct",10,2015,"@RonniSM Thanks for taking the time to share this compliment. We'll be sure to send Karla some kudos on your behalf. :) *PL"
"Sat","Oct",10,2015,"@AndyDeLozier Thanks for taking the time to share this compliment. We'll be sure to send  the staff at TYS some kudos on your behalf. :) *PL"
"Sat","Oct",10,2015,"@Itsmekelly I am so sorry to hear of your travel experience.  *PL"
"Sat","Oct",10,2015,"@terodan Does this mean you are going to make your cruise?  *PL"
"Sat","Oct",10,2015,"@MarcEvanJackson ...need assistance rebooking a flt? *JH 2/2"
"Sat","Oct",10,2015,"@MarcEvanJackson Hi Marc. Thx for bringing this to my attention. I will inform the JFK airport leadership team. My apologies. Did you... 1/2"
"Sat","Oct",10,2015,"@gpiazzon You can try back next week. I show the same flight today at terminal 4. I am not sure if it would be the same terminal.  *PL"
"Sat","Oct",10,2015,"@pisci25 Switching to another flight would be a fee. *PL"
"Sat","Oct",10,2015,"@Jax6655 Please provide the gate and the flight numbers. I will share this with Leadership.  *MR"
"Sat","Oct",10,2015,"@ShelMKE Great to know:-) *PL"
"Sat","Oct",10,2015,"@JKennedy8 Your'e welcome. Enjoy your weekend! *JH"
"Sat","Oct",10,2015,"@quinlanty Hi Tyler, yes you may use  40,000 miles or pay $245USD. *RS"
"Sat","Oct",10,2015,"@JKennedy8 ...http://t.co/QOCsiKrrCl. A team member will do their best to assist you in resolving any baggage issues. *JH 2/2"
"Sat","Oct",10,2015,"@JKennedy8 The baggage service team would be the best team to discuss the issue. Or you can email our Customer Care team at... 1/2"
"Sat","Oct",10,2015,"@jennifer_s_dail ...as we receive an update. *CS 3/3"
"Sat","Oct",10,2015,"@jennifer_s_dail ...would be sending it either today or tomorrow.  I have sent them another message and will let you know as soon... 2/3"
"Sat","Oct",10,2015,"@jennifer_s_dail I certainly understand your frustration. Our baggage team has advised that they were picking your bag up today and... 1/3"
"Sat","Oct",10,2015,"@Mdtrnea_Mike Awesome... We appreciate you too!! *VM"
"Sat","Oct",10,2015,"@SteveShuffler I'm sorry for your experience, Steven. Rudeness is definitely not expected from our Team. We appreciate you. *MD"
"Sat","Oct",10,2015,"@JKennedy8 ...Baggage Service team for assistance at (800) 325 8224 between 7am &amp; midnight (ET) for assistance. *JH 3/3"
"Sat","Oct",10,2015,"@JKennedy8 ...will do their best work with you to resolve any issues. If you have already done this, pls contact our Central... 2/3"
"Sat","Oct",10,2015,"@JKennedy8 Hi Joanna. That is not good to hear. Pls immediately report this to our JFK airport Baggage Service team. A team member... 1/3"
"Sat","Oct",10,2015,"@DaveBautista Great to hear, Dave! #KeepClimbimg!:) *RB"
"Sat","Oct",10,2015,"@AgelessPassions For your privacy, pls follow &amp; Direct Message your delta confirmation # for review. *JH"
"Sat","Oct",10,2015,"@benjitheblunted ...will be glad to work with you regarding any issues. My apologies for the service. *JH 2/2"
"Sat","Oct",10,2015,"@benjitheblunted Hi. That is not good to hear. For questions or comments regarding the wifi service pls tweet @Gogo. A team member... 1/2"
"Sat","Oct",10,2015,"@SteveShuffler That's not good to hear, Steven. Please let me know if you need assistance. *MD"
"Sat","Oct",10,2015,"@ricksouthend Hmm....I can definitely review your case &amp; forward any issues to their leadership team. Did you get a case number? *VM"
"Sat","Oct",10,2015,"@laceyg22 Please provide your ticket number and Skymiles number so I can take a look.  *PL"
"Sun","Oct",11,2015,"@BLAZERJLW Awesome! Hope this is the start of an amazing journey for you two. :-) *JJ"
"Sun","Oct",11,2015,"@thekettleslayer Glad to have you aboard! *JJ"
"Sun","Oct",11,2015,"@cincypaul Thanks for the shout out, Paul. We're very proud of our flight crew. :) *MD"
"Sun","Oct",11,2015,"@antigonimccloud You're most welcome. We can't wait to greet you back on board. :) *MD"
"Sun","Oct",11,2015,"@ShannonMellano  Not good! My apologies. Please follow and DM your confirmation number.  *RB"
"Sun","Oct",11,2015,"@MusicMustang78 ...and I will see how you look.  *RB 2/2"
"Sun","Oct",11,2015,"@MusicMustang78 While you are now ETA SLC at 8:43P, the pilot should be able to make up some time once in air. Please check back then... 1/2"
"Sun","Oct",11,2015,"@Formula1RB This link should help  http://t.co/svrkVIIz3T. *DD"
"Sun","Oct",11,2015,"@MusicMustang78 Sorry o hear this. Please follow and DM your confirmation number and I will be happy to take a look.  *RB"
"Sun","Oct",11,2015,"@yellmk ...20980 Dept. 980 Atlanta GA 30320-2980. Their contact number is 800-455-2720 Monday-Friday 8:00am-7:00pm ET *RS 2/2"
"Sun","Oct",11,2015,"@yellmk Hello, my apologies for this experience. You may submit your claim/receipts to Corporate Customer Care - Passenger P.O. Box... 1/2"
"Sun","Oct",11,2015,"@NickxHarrison You're welcome! *RS"
"Sun","Oct",11,2015,"@AleYeahDesign ...it for you. *MD 2/2"
"Sun","Oct",11,2015,"@AleYeahDesign Hi Chris. I'm sorry for your experience. Please follow and DM your Delta confirmation number and let me take a look at... 1/2"
"Sun","Oct",11,2015,"@TheJRiv ...available. Could you please DM your confirmation number? *RS 2/2"
"Sun","Oct",11,2015,"@TheJRiv Hello Jason, unfortunately all seat assignments are subject to change. I would be happy to check what options are currently... 1/2"
"Sun","Oct",11,2015,"@lexylynn13 Hello Lexy, I'm very sorry for the wait at the counter. If I can be of assistance please let me know. *RS"
"Sun","Oct",11,2015,"@DeltaBravo33  Beautiful pic, Dorian! #KeepClimbing!:) *RB"
"Sun","Oct",11,2015,"@DusterMH53J  Wow! Please thank him for his service on behalf of Delta Air Lines!:) *RB"
"Sun","Oct",11,2015,"@allichristenson Thank you for choosing Delta for your travel Alli! Enjoy your vacation :) *RS"
"Sun","Oct",11,2015,"@r_valdivia Sorry to hear that. Please DM your confirmation number for review. *RS"
"Sun","Oct",11,2015,"@ryantaalbi ...*NG 3/3"
"Sun","Oct",11,2015,"@ryantaalbi ...collect credit card info via Twitter. Feel free to contact our Sales Team at 800 221 1212 for further assistance.... 2/3"
"Sun","Oct",11,2015,"@ryantaalbi •Hi Ryan. This change will involve a possible fee and difference in fare. Unfortunately we're unable to quote fares or... 1/3"
"Sun","Oct",11,2015,"@DailyTravelTips ...Cantonese:
8am – 7pm, Mon-Fri
8am – 5pm, Sat *DD 2/2"
"Sun","Oct",11,2015,"@DailyTravelTips 400-120-2364
Assistance available in English/Mandarin 24hrs a day, 7 days a week
Assistance available in... 1/2"
"Sun","Oct",11,2015,"@thematusv Nice! Thanks for letting us be your ride Matus! *NG"
"Sun","Oct",11,2015,"@DailyTravelTips Where are you calling from? *DD"
"Sun","Oct",11,2015,"@MasterJeef My pleasure. *NG"
"Sun","Oct",11,2015,"@DailyTravelTips You may wish to speak with our Diamond Team at 877-220-6888 for assistance with your ticket change. *DD"
"Sun","Oct",11,2015,"@MasterJeef Hello. Wifi will only be available while flying over the US. *NG"
"Sun","Oct",11,2015,"@Alaska_Keil Hi Keil. Sorry to hear about this delay. Pls follow/DM your confirm # and I'll be happy to look into compensation options.  *NG"
"Sun","Oct",11,2015,"@CharleneKateD Pls fill out this form and attach your boarding pass at the end.  http://t.co/rKwjYwO72S. *NG"
"Sun","Oct",11,2015,"@mrsmgonzalez ...assistance is needed via Twitter.  *NG 2/2"
"Sun","Oct",11,2015,"@mrsmgonzalez I'm sorry to hear you say this Melanie. We expect helpful &amp; friendly service at all times. Pls let me know if... 1/2"
"Sun","Oct",11,2015,"@CharleneKateD ...boarding pass. *NG 3/3"
"Sun","Oct",11,2015,"@CharleneKateD ...that are traveling with us. If this cannot be done, once travel is complete we will require a copy of your... 2/3"
"Sun","Oct",11,2015,"@CharleneKateD Alaska should be able to add your skymiles # to your upcoming reservation. That's what we do for their account holders... 1/3"
"Sun","Oct",11,2015,"@DavinaMcGill ;-) *NG"
"Sun","Oct",11,2015,"@CharleneKateD Hi Charlene. What's up? *NG"
"Sun","Oct",11,2015,"@mottamarcus Were you trying to take an alternate flt?  *SB"
"Sun","Oct",11,2015,"@mottamarcus Hi Marcus!  Are you currently experiencing a flt delay? Can you please clarify further? *SB"
"Sun","Oct",11,2015,"@aa1176bf31ee42a Yes, I do see Comfort + seating available together for both flts.  *SB"
"Sun","Oct",11,2015,"@milos002 You are most welcome!  *SB"
"Sun","Oct",11,2015,"@aa1176bf31ee42a My apologies! I totally read that wrong!  *SB"
"Sun","Oct",11,2015,"@aa1176bf31ee42a Hi Paul! To clarify, December 12th and January 1st?  *SB"
"Sun","Oct",11,2015,"@laurawolfmother Hey Laura, sorry you're not enjoying your journey with us. If I can be of assistance, pls let me know. *VM"
"Sun","Oct",11,2015,"@elliott_echols Thanks for your feedback. I'll be sure to share this with our Cabin Maintenance Team so it can be looked into.  *NG"
"Sun","Oct",11,2015,"@milos002 This is great to hear. We do appreciate your kinds words. Happy travels :-) *SB"
"Sun","Oct",11,2015,"@Petite_Ines Again, my apologies, Ines. Maybe one day you will give us the opportunity to make a better impression. *AB"
"Sun","Oct",11,2015,"@elliott_echols Oh no! So sorry to hear. Pls know we are working hard to get you pulled in and deplaned. Thanks for your patience. *NG"
"Sun","Oct",11,2015,"@Petite_Ines That’s not good! We expect our team to provide exemplary service at all times. I apologize this was not your experience. *AB"
"Sun","Oct",11,2015,"@Kelley_Whalen You're most welcome! :-) *AB"
"Sun","Oct",11,2015,"@KimberleyWlll  My apologies. Please follow/DM your confirmation # if you’re in need of rebooking assistance. Thanks. *AB"
"Sun","Oct",11,2015,"@JustinMise Great to hear Justin! Thanks for the shout out. I will be sure to forward this feedback to the LGA Leadership Team.  :-) *NG"
"Sun","Oct",11,2015,"@Kelley_Whalen We love having you on board with us! Have a great Sunday! :-) *AB"
"Sun","Oct",11,2015,"@Bklyny718 It's great to have you onboard with us today. Happy travels :-) *SB"
"Sun","Oct",11,2015,"@HankAllenWX Hey Hank, we apologize for any inconvenience this issue may have caused to you. *VM"
"Sun","Oct",11,2015,"@SRiveraOfficial Hey Sebastian, pls Follow &amp; DM your confirmation#, so I can review your flt details. *VM"
"Sun","Oct",11,2015,"@SandyWoodward89 My pleasure. *NG"
"Sun","Oct",11,2015,"@DynaTodd What a great way to start your travel day :-)  *SB"
"Sun","Oct",11,2015,"@coachcarroll78 Mathew, what seat are you trying to have assigned? *PL"
"Sun","Oct",11,2015,"@LindzMalone Awe...thank you!  *SB"
"Sun","Oct",11,2015,"@josepdarnes Please provide your confirmation number so I can take a look.  *PL"
"Sun","Oct",11,2015,"@Lulu_Jones Lucy, feel free to reach out to the Baggage Service Office here (0)11 3396 8021. Again, your bag is out for delivery now. *VM"
"Sun","Oct",11,2015,"@KarenOT2030 Karen, you're very welcome!! *VM"
"Sun","Oct",11,2015,"@ifacebob Hi Bob, you're able to transfer miles to other SkyMiles account here:  http://t.co/LXe5HfHTns *VM"
"Sun","Oct",11,2015,"@recorduck Tom, you're welcome! Have a great flight:-) *PL"
"Sun","Oct",11,2015,"@PerryRSmith Hi, Perry. Please let me know if I can be of any assistance. *AB"
"Sun","Oct",11,2015,"@Johnnyguy51 It's been updated. Have a nice afternoon! *EC"
"Sun","Oct",11,2015,"@CalvinTinson ...1-800-221-1212 and our Reservations team will be happy to assist.  *SB 2/2"
"Sun","Oct",11,2015,"@CalvinTinson Hey Calvin. Unfortunately, we are not able to make this change via Twitter. You will need to contact us at... 1/2"
"Sun","Oct",11,2015,"@dude_abides_jxn Thanks for taking the time to share this compliment. We'll be sure to send Jon Katz some kudos on your behalf. :) *PL"
"Sun","Oct",11,2015,"@Always_JoJo21 Please follow/DM for further assistance. *AB"
"Sun","Oct",11,2015,"@fschenone ...the assistance of a DL ticket agent.  *EC 2/2"
"Sun","Oct",11,2015,"@fschenone I'm sorry to hear you're having trouble with checking in. It would be best to complete your check-in at the airport with... 1/2"
"Sun","Oct",11,2015,"@ckalapala Please DM your conf #. *AB"
"Sun","Oct",11,2015,"@ckalapala I'd be happy to check on this for you.  *AB"
"Sun","Oct",11,2015,"@Always_JoJo21 I'm sorry, I cannot divulge passenger information. *AB"
"Sun","Oct",11,2015,"@nataliegow ...quickly and safely as possible.  *SB 2/2"
"Sun","Oct",11,2015,"@dmull1985 Thank you. Your feedback is appreciated.  *EC"
"Sun","Oct",11,2015,"@discothecat I apologize for the inconvenience. Please know, upgrades are based on availability as well as other factors.  *AB"
"Sun","Oct",11,2015,"@nisajoy ...our agents. Thanks for sharing your feedback. *SD 2/2"
"Sun","Oct",11,2015,"@nisajoy Hi Joy. This is pretty rough to hear. My apologies for the inconvenience and delay. Also for the rude behavior on behalf of... 1/2"
"Sun","Oct",11,2015,"@macaroniglitter I'll need the ship number for the Breast Cancer. Did you happen to get the ship number?  *EC"
"Sun","Oct",11,2015,"@Aj_Marshall17 ...look.  *PL 2/2"
"Sun","Oct",11,2015,"@Aj_Marshall17 AJ. Are you asking to cancel your flight and be refunded. Please follow/DM your confirmation number so I can take a... 1/2"
"Sun","Oct",11,2015,"@CloseTheDeal Hi there. My apologies for the delayed response. Please DM your 13 digit ticket number for review. Your confirmation... 1/2"
"Sun","Oct",11,2015,"@PowerCoupleLife I agree and certainly understand how that can be frustrating. Please follow/DM your confirmation number. *PL"
"Sun","Oct",11,2015,"@ejanderson1098 ...Please see the link for the complaint.  http://t.co/rKwjYwO72S *PL 2/2"
"Sun","Oct",11,2015,"@ejanderson1098 I am so sorry the agents treated you that way. We expect our agents to be courteous and professional at all times.... 1/2"
