file,train.movies,opening_weekend
mustlovedogs.xml,Writerdirector gari david goldberg pull chick clichÔ Ô lit flick Ô dogcraptast adapt clair cook book newli divorc preschool teacher name sarah internet date film strive singleladi sister booster Ô weÔr suppos rahrah hapless heroin play dian lane fail back game itÔ hard cheer film wear slight sneer lead ladi sarahÔ sprawl irish famili led patriarch christoph plummer treat freak basket case punchlin adventur cyberd produc humili neighborhood butcher contempt sheÔ buy fear muchdeserv dressingdown ice cake butcher whisper prais sarah final land man Ô crazi divorc ladi deal sarah find man singl spell Ô bad rash Ô sheÔ sort embarrass overthecount topic cream find justright remedi love dogsÔ sooth balm play john cusack brokenheart boatbuild part bore doesnÔt demand indign honorÔ reserv lane lumin actress whoÔ forc dowdi sheÔ play lonelyheart tuscan sun desper despair felt legitim Ô legitim move Ô pain preambl man fix rahrah retch film requir woman jump water dogpaddl man sisterhoodÔ interest heart,12855321
rushhour3.xml,Term creativ content rush hour conservationmind made joke stunt music interlud special effect deploy direct refer earlier rush hour director brett ratner screenwrit jeff nathanson star jacki chan chris tucker save planet gag time recycl materi human summer three merci end rh arguabl anticip season litani part bring rear week bourn open month spiderman action buddycomedi franchis feel worn insist reli greatest hit matter possess action setpiec mismatch partner humor satisfi fan rush hour tzi mas consulgener rush hour promot ambassador call chan inspector lee provid secur deliv import speech world crimin court downtown los angel plan reveal piec secret inform lead downfal triad china danger crime organ thwart assassin bullet lead reunion inspector lee tucker hyper lapd detect jame carter chan tucker project chemistri born complementari talent help establish franchis place cultureclash conflict complac marri coupl natur develop charact creat dramat void leav moment action comedi feel increas drawn duo promis ambassador daughter save child play adult zhang jingchu protect captur man kill father feel threaten world court french head reynard max von sydow decamp pari court meet schedul exposit sink sturdier vehicl unveil order link lee main villain kenji hiroyuki sanada set vertigin final eiffel tower tucker usual verbal rif chan reli straight man martial art time fight scene workmanlik precis case feel truncat except amus bit chinatown martial art studio relief provid french actor yvan attal initi antiamerican cabbi precious fresh earlier gross million domest blame filmmak stick formula point outtak tradit accompani close credit jacki chan enjoy rush hour swap time allot plot time devot gag reel twominut minut outtak sound bad deal mpaa rate pg sequenc action violenc sexual content run time hour minut general releas,49100158
poseidon.xml,Hard bigbudget hollywood pictur reason exist poseidon wolfgang petersen remak poseidon adventur ronald neam muchderid muchbelov disasterkitsch classic base paul gallico mission imposs iii matter rv failur launch rumor pink panther bewitch duke hazzard forget mr petersen poseidon replac origin heart actionhungri moviego expung memori earlier madefortv remak sequel poseidon adventur hardwork cast lot scream climb deathdefi soakingwet even wear hope match ripe absurd shelley winter red button great plugug heman overact contest commit celluloid gene hackman ernest borgnin origin specimen period genr mix dinnertheat histrion stunt explos rise campi earnest grandeur today technologydriven committeemad product rare attempt achiev mr petersen pretti good digit mechan showmanship specialist maritim distress made das boot year ago return sea perfect storm approach poseidon seri problem appli physic subject liquid solid seri extrem thermodynam gravit test good deal seatofthep engin savvi requir charact film respond disast strike cruis ship earli hour year toast made song sung fergi black eye pea expositori dialogu deliv due meet design survivor case design temporari kurt russel play robert ramsey protect dad daughter jennif emmi rossum board boyfriend christian mike vogel robert foil borgnin hackman revers dylan john josh luca profession gambler navi learn irrelev fact explos cri distress feat breathhold discov kind interest inform arrang led elena mia maestro board ship stowaway robert ramsey precruis career appar heroic firefight mayor york citi dialogu mike protosevich script consist shout practic vertic shaft yard ahead propel tube option gotta move chief virtu poseidon pictur conduct busi unprepossess minut ship capsiz rogu wave minut leav captain andr braugher moment nobl give fergi farewel hug flippedov ballroom inund year ago dylan determin save skin reluct leader scrappi band includ addit mention waiter name valentin freddi rodr„guez shelter elena nelson richard dreyfuss architect heartbroken suicid attempt interrupt wave forget molli jacinda barrett moment flirtat dylan young son conor jimmi bennett imperil child obligatori kind hollywood dakota fan claus forget kevin dillon play creep lucki larri nicknam lucki larri fellow observ swig booz hip flask prepar cross narrow catwalk pool flame oil gotta lucki gee make back dri land burn fuel black hispan charact outliv white counterpart winner oscar actor give life save mere sag award winner support role televis poseidon intermitt concern blueprint floor plan pretti pure boilerpl wellexecut throwaway final proper set make glad decid travel air sea poseidon rate pg dead bodi display survivor cloth languag clean,22155410
zodiac.xml,David fincher‚Äô magnific obsess film ‚Äúzodiac‚Äù track stori serial killer left dead bodi california possibl ‚Äô men stop set age aquarius disappear black hole manson famili murder film sprawl tight construct opaqu meticul detail it‚Äô part polic procedur part monster funer entertain unexpect repudi mr fincher‚Äô famous serialkil fiction ‚Äúseven‚Äù testament cinemat savant‚Äô gift inform histori steep pulp fiction ‚Äúzodiac‚Äù star trio beauti jake gyllenha robert downey jr mark ruffalo top perform game captur outofsight highdefinit digit cinematograph harri savid mr gyllenha sneaki star show reallif cartoonist turn writer robert graysmith doesn‚Äô emerg wing fair late bodi investig cool silki seduct mr downey play paul averi showboat newspap report chase killer print mr ruffalo strut estim stuff dave toschi san francisco polic detect taught steve mcqueen wear gun ‚Äúbullitt‚Äù pursu zodiac close ground relat unknown jame vanderbilt wrote jigsawpuzzl screenplay work mr graysmith‚Äô exhaust exhaust truecrim account murder investig ‚Äúzodiac‚Äù ‚Äúzodiac unmasked‚Äù mr graysmith coyli play mr gyllenha overgrown hardi boy great big eye match great big ambit polit cartoonist doodl nixon nose san francisco chronicl zodiac start send letter cipher paper divulg intim knowledg crime messag arriv year zodiac shot young coupl knife separ northern california counti move san francisco put bullet head cabbi cipher stump alphabet soup law enforc agenc includ cia fbi crack california schoolteach wife decod cipher open omin crude effect flourish ‚Äú kill peopl fun fun kill wild game forrest man dangerou anamal‚Äù letter misspel lax punctuat come murder substant link public hound zodiac claim respons murder commit habit ad boogeyman mysteri myth chronicl crime includ mr graysmith exploit mr fincher made ‚Äúseven‚Äù thriller grotesqu mutil bodi murder victim love design prop capabl ad exploit annal profound film open shoot peopl park lovers‚Äô lane night attack squirm viscer knife assault coupl daytim idyl frontload violenc mr fincher instant make clear kind murder hand wet ensur murder don‚Äô story‚Äô payoff reward time stamp geograph shift narrat complic frustrat action stori structur intric storytel seamless multipl timeandplac interlud neat slot distinct section larg concern murder investig shorter involv graysmith‚Äô transform murder investig narrat nicotin brown section open continu mid‚Äô artdirect room chain smoker dark moodi mr fincher‚Äô work part drain bright color save splash yellow color safeti caution alarminglook blue elixir call aqua velva graysmith‚Äô bar drink choic vibrant hu section begin graysmith sit chronicl newsroom yellow pillar paint blue bright bushytail day read zodiac‚Äô letter equip kid wife familiar scold chlo„ sevigni imbu wit demon loos insid graysmith take zodiac warm stonecold case domest tranquil can‚Äô hold candl work fanat pursuit mean selfdiscoveri find make world tick ‚Äúzodiac‚Äù multitud genr joke nod hollywood feel mr fincher‚Äô person film date that‚Äô doesn‚Äô usual moviemad shrink rap beardstrok mommi castrat shrew daddi twobyfour paddl film mr fincher compani focus zodiac‚Äô crime nut bolt deed nurtur natur normal psycholog deepdish symbol titl crazi peculiar fond symbol sprinkl missiv murder wear superhero style blackhood costum make port ninja zmovi quicki it‚Äô victim don‚Äô threat masquerad it‚Äô late psycholog isn‚Äô mr fincher‚Äô bag isn‚Äô interest lie writh beneath visibl evid beauti evid polish techniqu leav slackjaw scrupul attent detail peel wall derelict build ‚Äúfight club‚Äù row antsiz letter march page composit notebook ‚Äúseven‚Äù bruis splash woman‚Äô arm ‚Äúzodiac‚Äù mysteri minutia virtuos judg report painstak process touch mad detect journalist mr fincher possess recreat realiti revisit scene crime piec piec there‚Äô moment earli film mr downey stand chronicl newsroom back arch rear gentl hoist affect postur call mind gene kelli toulouselautrec jockey ‚Äú american paris‚Äù averi start long slipslid boozi oblivion abet toot coke stride newsroom motor talent selfregard guy mr ruffalo‚Äô detect leav bob rapid wake mr downey fill screen life natur rebuk death drive embodi zodiac killer rare film blood hand insist aliv ‚Äúzodiac‚Äù rate requir accompani parent adult guardian extrem graphic gun knife violenc alcohol abus cocain,13395610
prestige.xml,Heel illusionist season surpris hit tale period legerdemain iron doubl heart prestig set magician throat decadelong battl supremaci illusionist cross hard sudokufun machineri betray counterbetray over busi base christoph priest prestig direct cowritten christoph nolan work man gave memento flashback flashback flashback truthth set victorian london thing wellknown magician alfr borden christian bale slip backstag queer act rival robert angier hugh jackman angier drown borden prison dead man diari unleash film backstoryth mutual vendetta began learn onstag tragedi men youth subsequ vow magic life borden skill angier showmanship love aghast includ rebecca hall borden increas confus wife scarlett johansson stage assist heart belong men michael cain cackl sidelin creator stage trick dazzl multitudeseventu borden debut number call transport man drive angier fit jealousi obsess lead colorado spring laboratori nikola tesla inventor ac current rival thoma edison felicit appear act tesla play david bowi act perfect normal assist play andi serki gollum lord ring final allow human shapethi grand halfcrazi fun jackman bale commit part genuin mad glint eye johansson contrast appear cast fill eensyweensi assist costum critic prestig begin spin director control time shadowi charact easi identifi tumbl game upwors prestig play fair fundament rule magicianmovi genr occur physic element scifi introduc crucial junctur take interest weird level hard shake sens cheatingth titl theater slang refer part magic trick setup call pledg initi ruse turn prestig twist send home gobsmack nolan perfect final requir sleight hand skill prestidigit manag,14801808
ghosttown.xml,Wc field rare abil despis amus imagin greater compliment ricki gervai young field blocki bulldog head thing older comic mutter gervai turn dither art form express stopandstart aria halfsent half phrase halfword halfphonem pirouet rapieredg insult sublim high nonsens gervaiss sensibl juggler fieldss malic gracefulghost town attempt stuff charact box hollywood lead man needless surpris pleasur trifl formula spri comedyfantasi run troubl start take director cowrit david koepp written blockbust spiderman jurass park direct suspens stinker secret window stir echo breeziest work yetth setup rehash sixth sens topper gervai see dead peopl find tedious measur charact bertram pincus dds britishborn manhattan dentist kind fellow close elev door see rush nasti man happili soafter clinic die minut routin colonoscopi kristen wiig doctor droll thin snl thing part bertram develop abil thousand undead walk street york citi precis familiar charact actor dana ivey alan ruck shock themth persist ghost frank greg kinnear master univers type cheat wife die bertram break pend remarriag tea leoni play widow egyptian mummi specialist name gwen dentist instant smitten ricki gervai love soit gwen fianc fatal earnest human right lawyer billi campbel minut koepp dinner tabl great dane size bison gwen attract lumpi middleag british misanthrop simpli bertram giggl everunderr leoni respond delight star acerb flight whimsi carv subvers space convent confederaci goofballsa frank ghost press bertram find closur kinnear gervai make amus ultim tire comic team leoni gervai compani regret inform ghost town take turn somber final halfhour suggest ricki gervai charact turn leaf discov heart start dispens milk human kindnessto heresybi time bertram dental colleagu aasif mandvi pull inspir albert einstein poster dialogu start rip tootsi man woman aliv dead realiz koepp stop believ sustain ghost town afterglow gervaiss marvel allencompass bile wc field applaud hate publicinterest lawyer dog bad,5012315
mirrormask.xml,Contemporari zeal graphic novels‚ófict rememb equip draw speech bubbles‚ó spectat encourag emperor parad ador public threadbar speedo filmmak smokin asset serv readymad storyboard trail presold dare undemand readership terri zwigoff ghost world american subgenr entri suitabl adult teeth surpris david cronenberg hadnt heard comic origin histori violenc began rewrit scriptargu luckiest beneficiari fad writer neil gaiman project mirrormask illustr public gaiman success term earn subliter demigodhood film galumph static panel priorit flash thought hyperextend stori bare sustain children pictur book gaiman wolv wall design director dave mckean alldigit alic wonderland variat score sublim creepi otherworld imag felin guardsphinx disembodi human face brusqu male voic librari book coax stroke nervous dove mckean popular advertis design comic illustr knack cubist creatur dour preindustri monoton time thiev derek jarman joelpet witkin quay music number plagiar street crocodil favorit acrobat tribe albino ape thing pigeon head beak fall worst time eventu besieg fli tar splat transform scuttl eyebal spidersth blitzkrieg fantasi concept preced labori setup involv plucki heroin stephani leonida complain famili circus life tinsel sawdust time mother gina mckee unnam ill passag rabbit hole offer nomin relief gaiman lewi carrol work decid postfreudian ether idea arbitrari rhymeless visual invent empti goodversusevil plot simplist standard alic neverend stori labyrinth share henson compani parentag mirrormask jim henson measur convict need make read comic book brought bear result make good dope softwar sit stay awak,126449
wild.xml,Lift concept foreign world anim lion king bambi mane ripoff blatant wild flatout regurgit madagascar over civil york zoo anim midnight escap canyon manhattan stowaway africa tribe derang music beasti differ madagascar witti folli domest lion find untam wild beneath wacki chatter earnest point dull,9684809
spiderwickchronicles.xml,Spin short book sleek yarn spiderwick chronicl brisk finetun adapt toni diterlizzi holli black bestsel children seri tale young sibl goblin fairi griffin ogr find lurk backyard work modest enchant enchant modesti ground classic spielbergian realm childlik wonder cross path tough realiti young adulthood care studio nurtur engag gratifi nonep adventur snag midrang bo feb releas benefit imax playdat lack familyfriend competitionth disappoint recent perform line golden compass cool commerci expect fantasi blockbust adapt work jrr tolkien cs lewi compass paramountnickelodeon latest effort show director previous light comedi mark water heaven girl freaki friday take risk broader ambiti canvasbut arriv fanfar compass spiderwick superior respect grandios scope richer emot humor boast visual effect appropri scale intim tenor productionyoung jare freddi highmor pleas leav york move rural victorian mans newli divorc mom marylouis parker good hottemp older sister mallori sarah bolger mellow ident twin simon highmor mischiev temperament jare immedi blame seri prank turn handiwork thimbletack voic martin short cute elflik browni morph provok angri boggartthimbletack supernatur denizen premis benign goblin afoot invis henchmen wick shapeshift mulgarath nick nolt bent obtain mysteri book left jare greatgreatuncl arthur spiderwick david strathairn sepiaton flashback tome sort scientif field guid kind fairi entir human race grave danger knowledg fall mulgarath possessioncharg safeguard book cost jare plunder secret order protect press sibl increas exasper mom enchant realm door sens precis filmmak accomplish audienc succeed sli offhand approach leav realiti allow supernatur element manifest gradual impos limit manifest occursthough truncat book festoon fewer rhyme riddl script karey kirkpatrick david berenbaum john sayl care establish set rule govern magic realm outset adher scrupul clever plot point kid inabl goblin protect circl drawn hous spiderwick year ago evil work modul suspens emphas human charact vulnerabilityand abund comic cg creatur thimbletack friend goblin hogsqueal voic seth rogen viewer dobbi houseelf harri potter pic visual effect subtl roughhewn qualiti keep moodi autumn red brown caleb deschanel cinematographi pic build steadili visual grandeur envelop bombard audienc late film sight charact engulf pixi dust deliv gorgeous ether frissonwith dad conspicu absent script inevit drift angrykidmisunderstoodsinglepar territori play feel distract materi dramat extens pic time overdo sibl warfar play mallori disbelief aud suspend ownbut water steer actor wrong highmor find neverland charli chocol factori win dual role bolger feisti turn impress quiet heartbreak debut america fine american accent young thesp betray pond joan plowright make appear elder relat hold secret spiderwick legacykudo product design jame bissel armi art director set decor bring cobweb cranni ramshackl spiderwick estat vivid life pic shot seclud glade montreal ad sens stori take place blur edg neighbor world jame horner score time pluck string eeri effect complet illus,21379938
batmanbegins.xml,Bruce wayn cape crusad batman begin tell legendari charact format experi preced psycholog superhero develop elabor backstori yearold comic book figur director christoph nolan deliv wouldb franchis launcher inadvert bear closer themat comparison kill bill aspect star war audienc prime burtonschumach film tv seri expect ambiti made rous lavish produc warner bros releas ride heavi promot wantse big open worldwid dark talki appeal kid inspir repeat view cast soughtaft blockbust bo doubtaft toandfro reviv dark knight studio entri fourpictur set lament batman robin appear year ago fair gutsi bet warner part entrust job nolan crafti young director memento insomnia evinc storytel smart visual flair good instinct actorsbut matter issu stori chosen told degre graviti invest open scene nolan coscreenwrit david goyer blade seri foreground demon haunt drive bruce wayn full hour batman origin call show psycholog depth good open question time spend subject cartoon characterth filmmak intent make brucebatman action plausibl resist realist emphas distinct human hero super power guy born comic book doubt batman live long origin dc comic drain sheer childlik fun film talent clever excitementjump time open stretch pic detail bruce wayn christian bale adult gus lewi kid child wealthi philanthrop industrialist traumat earli age accident fall empti home enorm number bat feel guilt murder parent hand derelict robber leav palati home reach matur investig crimin darker corner asia rescu dread prison press note bhutan mysteri fellow name ducard liam neeson tough taskmast ducard teach special select pupil achiev justic legendalthough shot iceland amidst spectacular terrain recal alaskan set insomnia long instruct section fill philosoph gobbledygook develop strength face deepest fear method focus anger veng journey inwardssom deliv ducard bruce face larg sword frozen lake forgiven imagin onscreen outtak star war episod phantom menac neeson jedi knight teach obiwan kenobi duel techniquesit stop samurai invok entranc ken watanab charismat leader vigilant ninja org call leagu shadowsin end bruce prove worthi student return home rampant corrupt gotham sin citi half citi pocket gangster carmin falcon tom wilkinson good dr jonathan crane cillian murphi young psychiatrist lead doubl life sinist scarecrow earl rutger hauer charg wayn famili industriesalthough figur qualifi great villain bruce begin develop alter ego everloy butler alfr michael cain compani hightech expert lucius fox morgan freeman fox function bond film turn bruce gizmo includ power armor vehicl black bruce inquir linesbatman begin modest disrupt drug shipment hand falcon polic honest offic detect sergeant jim gordon gari oldman good team bruce childhood friend rachel kati holm younglook assist district attorney disappoint bruce appear dissolut playboy idealsnolan goyer dwell idea mask choos put world notion charact defin deed word concept batman worth belabor lateon surpris main bad guy turn splinter villainyal pic emphas realworldli bruce batman batcav actual bat cave batman attack adversari film fudg throw flurri imag screen quick edit obscur wing manag easili drop enemieswhat incarn batman lack theatric sens showmanship put approach joke quip gradual introduc slowli nolan dare begin fun materi cautious film prosaic terribl sober afraid make grand gestur build major payoff desir smart pander larg public destin pictur nolan restrain provid moment prove audienc pleasinga oppos high design gotham citi tim burton pictur featur cityscap recogniz belong real chicago fiction monorail system ad fetishist batman costum plain functionalwith ideal physiqu bear role bale make commit driven urban intellig dogood odditi electron qualiti voic batman neeson fearsom mentor murphi make strong impress corrupt doctor scarecrow persona woefulli undevelop oldman effect cast type decent man gotham holm cain dryli butler role benefit posthum addit dialogu preston sturgesunusu soundtrack collabor han zimmer jame newton howard result moodili churn score add extra sens momentum tale tag promis sequel joker specif chief villain,72896986
runningscared.xml,Feroci energet piec filmmak run scare make seedi vega milieu writerdirector wayn kramer featur cooler tast sound music star paul walker confid vein lowli mobster desper protect famili nasti number offer harrow descent jersey underworld replet hood hooker hot merchandis potent lowbudget acquisit perform solid line extrem violenc aggress sordid atmospher test audienc limitslik cooler kramer sophomor effort tell earnest love stori wrap sleazi ambienc albeit pitch higher frighten level intens pic dedic sam peckinpah brian de palma walter hill boast graphic bloodsh sinuous camerawork robust genr smart warrant gesturea botch drug deal involv italian perello mob trigger breathless open shootout end death dirti cop lowlevel perello oper joey gazell walker order quick dispos snubnos revolv kill task easier doneupon return home love wife teresa vera farmiga joey stash hot revolv basement act wit young son nicki alex neuberg nicki neighbor friend oleg cameron brightoleg famili abus john wayneobsess stepfath anzor karel roden quiet suffer mother mila ivana milicev introduc tens beauti pace shot sequenc whoosh back hous seri bravura track shot set piec culmin oleg hidden revolv shoot stepfath escap nightthi throw joey panic gun open anzor member russian yugorski mob shadi deal perello clan chief franki arthur nascarellaconflict joey dual ident expert assassin devot famili man shield nicki oleg corrupt time suggest latterday road perdit play pretens consider pulpi vigor deni viewer prepar relentless stream nasti person profan invect bonecrunch violenc long sitwalk onscreen anchor proceed authorit sustain leadingman perf date macho anguish time border onenot continu ascent breakthrough turn bone farmiga prove walker match play teresa sexi tender high formid mother lionbut yearold bright possess unnerv inquietud display birth dramat stori concern plight endang children scene unfold perspect nightmarish surreal wizard oz qualiti time defi explan pic grip sequenc shock creepi episod see oleg held captiv devious marri coupl bruce altman elizabeth mitchellnoth intrigu graphic final showdown perello yugorski conclud reel deliv emot wrapup feel implaus tackedonsexu frank kramer call card director lack cooler fullfront dare pic reveal mainstream fare disturb helmer fond scene focus abus humili women albeit way invit sympathi contempt evidencejam whitak cinematographi reli heavili steadicam crane shot dazzl desatur palett rich grimi luster arthur coburn hyperkinet edit make deft jump cut splitsecond fastforward rewind mark isham arrest offkilt score play crucial role keep aud unnervedthat film set jersey shot larg pragu compound odditi project,3381974
sonoframbow.xml,Spiritu godfath comic british charmer ‚Äúson rambow‚Äù sylvest stallon fiercest gruntiest slather sweat wear rag circl head tourniquet mr stallon instant recogniz reaganera aveng materi instantan camp classic ‚Äú blood‚Äù rise screen phoenix ash boy center ‚Äúson rambow‚Äù savor ponder violent move he‚Äô musclebound tinkerbel usher world likabl light sticki valentin childhood dawn love ‚Äúson rambow‚Äù written direct garth jen produc nick goldsmith duo underappreci fantasi ‚Äú hitchhiker‚Äô guid galaxy‚Äù film involv snug communiti oddbal outcast eccentr pluck fundament good cheer long durabl stapl british screen comedi beat heart group proudfoot bill milner lone child singl mother jessica stevenson artist itch fundamentalist faith made pariah school resid bad boy devilish lee carter poulter screen romanc fashion boy meet cute cruelli member christian sect forbid televis appar smile quiet sit school hallway rest class take audiovisu instruct lee erupt field vision bomb usher classroom rude robust cheer fellow student lee instant bounc ball boy‚Äô unsuspect head creat fatal attract start krazi kat ignatz mous morph softer lee throw ball hard mr jen make doesn‚Äô hurt kick stori gear turn wari children blood brother rambo moviemad lee live neglig older brother lawrenc ed westwick mausoleumlik manor nurs home absent mother marri facility‚Äô owner run steadi video dub oper he‚Äô make screen epic hope win televis contest wouldb demill accident introduc rambo imag tough guy serv shock shelter fatherless boy rambo invinc unyield liber excit effulg imagin creat bond lee real friend rambo enslav make introspect loner hungri friendship film alik work selfconsci quirki key owe strong debt wes anderson‚Äô ‚Äúrushmore‚Äù mr jen busi piec harmoni play creat miniatur world detail painstak determin insul ant farm cram frame bright color comic bit busi toss interlop french billi idol call didier jule sitruk make room occasion melanchol stretch film‚Äô visual style feel borrow organ there‚Äô truth lee‚Äô action uninflect touch perform young lead film hum mr jen veer sentiment let tear drop ‚Äúson rambow‚Äù rate pg parent strong caution innocu childish violenc,53789
coraline.xml,Kid unselfconsci genius invent altern realiti effortless creativ univers wish fear find full express adult regular visit imaginari world psychotherapist travel agent add interest parti million love fantasyrich literatur neil gaiman ador dreamscap artistri nightmar christma filmmak henri selick audienc coralin thrill stopmot anim adventur high point selick career creat handcraft wonderland beauti blend deep disconcert creepinessth stori familiar read gaiman awardwin book appeal previous alic rabbit hole step luci closet door visit narnia coralin jone voic dakota fan move distract parent teri hatcher john hodgman apart eccentr hous tenant similar unusu pair gaga british ladi stage absolut fabul comic duo jennif saunder dawn french russian circus gymnast ian mcshane skinni blue limb big blue belli coralin bore feel discov secret door bedroom fearless children enter bizarro world side greet mother hatcher ‚ó imposs perfect version real parent eye dead black button charm deadey father magnific version left behinduntil danger magnific revealedbook purist satisfi movieon addit playmat coralin yakketi boy improv world shock selick fan beam ‚ó seek theater offer screen stopmot wow magic end credit rush exit door,16849640
salon.xml,Salon barbershop funhous mirror kind make thing smaller wors releas adapt shelli garrett play beauti shop director mark brown cowrot barbershop barbershop direct relat film queen latifah vehicl beauti shop word rumor brown film place pedicur wax stori brown end project remark similar sharp barbershop film featur struggl entrepreneur lose busi sinist forc woman leav nogood boyfriend salonastownhal whitepersoninablackworld racial tension switch barbershop gender baltimor chicago emin domain loan shark flat fade imit earlier hit danc break salon charact wan array stereotyp here jewelryworship gold digger overweight woman order dozen doughnut streetwalk pimp name silk superflounci gay guy gestur verg snap troublesom unspeak awkward spasm social commentari attempt earnest import earnest wild overwhelm stagi repetiti dialogu oscar materi barbershop provoc rosa park riff salon camp black men white women call white women docil subservi flatter descript charact racism essenti unchalleng film voic make unintent time don imus groan crypt amus line includ bit presid clinton charm cast improb includ vivica fox produc terrenc howard fox fine levelhead protagonist work tini throwaway role howard manag effect menac darrin henson stumbl hyperarticul dialogu good guybad guy lawyer stomp yard film stammer make subject import opportun shop make differ voiceofreason charact similar danceathon abrupt tooconveni black histori lesson complet egregi deus machina salon cut salon mpaa rate pg crude sexual content languag themat materi run time hour minut select theater,92362
madison.xml,Thirti year prior olymp hockey team gold medal triumph lake placid ny dramat year film miracl equal upset occur hastili assembl american squad beat intern soccer powerhous england round world cup game live written angelo pizzo direct david anspaugh team brought crowdpleas hoosier rudi world cup team tryout held week depart climact tournament brazil opposit clash group scrappi player italian section st loui hill attempt mesh loos improvis style disciplin approach employ east coast player make rest team odd flat film strong perform gerard butler wes bentley leader faction crispli direct soccer action lack power central presenc carri drama corner kick bend game faith straightforward docudrama fail reward game live pg mild languag themat element run time hour minut general releas put madison back map jim caviezel year play charact capabl walk water passion christ drive golf ball bobbi jone stroke genius star pilot hydroplan racer skim water pain sincer drama madison film base true stori madison ind ohio river town verg rust belt casualti modern truck superced ship region prefer mode commerci transit caviezel play volunt crew chief municip own boat miss madison ralli fellow citizen attempt rais stage hydroplan prestigi gold cup hope turn town fate direct william bindley script wrote brother scott madison made passion bobbi jone benefit caviezel abil project earnest actor work nearcom predict wrong plot clich„ridden screenplay sink madison pg mild languag sport peril run time hour minut select theater,268370
atonement.xml,Rare book sprung vivid life work enthral pure term ÔatonementÔ brit helmer joe wrightÔ smart dazzl upholst adapt ian mcewanÔ celebr period yarn larg set Ôs england adolesc outburst spite destroy live crumpl preserv tomeÔ metaphys depth emot power wrightÔ Ôpride prejudiceÔ keira knightley echo cothesp jame mcavoy prove bit magnet diva classic meller pic conscious referencesreleas europ month statesid specialti item focus decemb pic reap good return back posit review figur heavili upcom kudo derbi prove popular open yearÔ venic festwher wrightÔ debut free hand rework jane austenÔ classic youth term ÔatonementÔ immens faith mcewanÔ scene dialogu seem lift straight page christoph hamptonÔ brisk adaptationand Ôpride prejudiceÔ realist approach austenÔ univers ÔatonementÔ conscious evok act convent romant clich ÔsÔs melodrama cutglass british accent dario marianelliÔ romant kinet score starchi period lookitÔ gambl easili tilt farc wrightÔ approach redeem cast crew lead knightley mcavoy young irish thesp saoirs ronan drive perform side technician dp seamus mcgarvey design sarah greenwood jacquelin durran provid rich decor frame heighten playinglik pic plung straight event hot summerÔ day rural southeast england yearold brioni talli ronan hammer Ôthe endÔ amateur play perform home pic succinct sketch open Ôpride prejudiceÔ geographi famili mans lead charact matter minutesbrac open paus breath dayÔ cumul misunderstand take place brioni watch bedroom window eleg bore sister cecilia knightley spontan strip underwear climb pond retriev robbi turner mcavoy robbi housekeeperÔ son whoÔ rais part famili forev social notch themshock sisterÔ immodesti driven confus childadult emot clarifi brioni turn robbi awar consequ exploit stupid shock mistak part blacken separ cecilia link crime committedth ramif childish spite reverber year come jail robbi find cecilia work nurs london itÔ fleet visit heÔ franc fight wwii robbi thousand soldier retreat en rout dunkirk wait boat ship back blightymeanwhil brioni play romola garai work nurs attempt expiat guilt feel action brionyÔ quest aton chanc meet robbi cecilia fuel picÔ final revelatori minut pack emot punch anotherfilmÔ open minut devot summerÔ day immens assur rollercoast ride emot social manner disguis class warfar pepper moment still captur essenc novelÔ detail metaphys background clever key occas hamptonÔ script smart cinemat equival bookÔ perpetu shuffl time simpli replay scene unannounc perspect detaillik perform pic high work deliber artifact occasion technic trickeri reach apotheosi dunkirk evacu captur jawdrop fourminut steadicam shot worthi claud lelouch human detail prepar audienc larger twist make yarnÔ final thirdwher disappoint convey sheer enorm petti vicious ÔcrimeÔ brioni commit famili cecilia close rank oncefavor outsid breath space help ÔatonementÔ rare feel short long home comfort minuteswith charismat knightley technic bookÔ subsidiari femal role brionyÔ charact tad shortchang ronanÔ strong show garaiÔ dull unconvinc adult brioni doesnÔt redress balanc scene opposit knightley mcavoy garai doesnÔt hold screenoth perf strong line vet vanessa redgrav older brioni brenda blethyn robbieÔ workingclass mom harriet walter brionyÔ mother cameo younger cast juno templ benedict cumberbatch impress brionyÔ sexual awar cousin brotherÔ smug busi friend respectivelybut itÔ knightley mcavoyÔ film show impress star pois physic elan control cecilia knightley hint rebel uppermiddleclass mask mcavoy show sheer emot rang thatÔ complet career irish thesp ronan scot actor turn immacul southern english accent pic includ french scene convinc shot southern england hous shropshir stand fine bookÔ origin surrey set curious decis shoot widescreen cramp mcgarveyÔ grade visual bright semipastel summer hard colder wartim definit letdown dunkirk section strang caption announc Ôfour year laterÔ dunkirk materi itÔ,796836
